dataset,check_type,column,key_value,row_index,reason,original_value,timestamp
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06011,2255310,"Negative volume (-5.07 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.068738412455547,2026-05-16T00:21:31.150698
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15764,2255916,"Negative volume (-9.12 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.119651197889633,2026-05-16T00:21:31.150712
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07032,2256462,"Negative volume (-10.02 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.017366589509075,2026-05-16T00:21:31.150726
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16330,2256528,"Negative volume (-26.15 L) — likely return/reversal. Tagged for aggregation, not dropped.",-26.15449775731508,2026-05-16T00:21:31.150740
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03148,2256867,"Negative volume (-32.83 L) — likely return/reversal. Tagged for aggregation, not dropped.",-32.83195342729551,2026-05-16T00:21:31.150755
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12381,2257363,"Negative volume (-28.93 L) — likely return/reversal. Tagged for aggregation, not dropped.",-28.92575816577579,2026-05-16T00:21:31.150769
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17090,2257623,"Negative volume (-3.77 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.769456329439646,2026-05-16T00:21:31.150783
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16118,2257801,"Negative volume (-18.51 L) — likely return/reversal. Tagged for aggregation, not dropped.",-18.50661327919196,2026-05-16T00:21:31.150798
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05157,2258748,"Negative volume (-181.42 L) — likely return/reversal. Tagged for aggregation, not dropped.",-181.4239208807097,2026-05-16T00:21:31.150812
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09648,2258846,"Negative volume (-57.08 L) — likely return/reversal. Tagged for aggregation, not dropped.",-57.08473359553567,2026-05-16T00:21:31.150827
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09911,2259059,"Negative volume (-408.29 L) — likely return/reversal. Tagged for aggregation, not dropped.",-408.29167006446994,2026-05-16T00:21:31.150841
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04738,2259119,"Negative volume (-17.73 L) — likely return/reversal. Tagged for aggregation, not dropped.",-17.730738317217718,2026-05-16T00:21:31.150855
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10264,2259272,"Negative volume (-5.94 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.938809928430372,2026-05-16T00:21:31.150870
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14583,2260028,"Negative volume (-7.46 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.457102900425871,2026-05-16T00:21:31.150884
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03918,2260225,"Negative volume (-24.46 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.457507316836924,2026-05-16T00:21:31.150898
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10545,2260300,"Negative volume (-603.33 L) — likely return/reversal. Tagged for aggregation, not dropped.",-603.3273883864143,2026-05-16T00:21:31.150913
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16347,2260399,"Negative volume (-5.55 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.55151447155515,2026-05-16T00:21:31.150927
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11371,2261314,"Negative volume (-24.77 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.7671909035153,2026-05-16T00:21:31.150947
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16536,2261385,"Negative volume (-13.03 L) — likely return/reversal. Tagged for aggregation, not dropped.",-13.03162497297901,2026-05-16T00:21:31.150962
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09519,2261412,"Negative volume (-28.15 L) — likely return/reversal. Tagged for aggregation, not dropped.",-28.149536873389156,2026-05-16T00:21:31.150977
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19770,2261778,"Negative volume (-5.57 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.565313407364439,2026-05-16T00:21:31.150992
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18579,2262342,"Negative volume (-22.97 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.967942254436835,2026-05-16T00:21:31.151007
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00919,2263115,"Negative volume (-5.41 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.414372788484797,2026-05-16T00:21:31.151022
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17549,2263577,"Negative volume (-121.26 L) — likely return/reversal. Tagged for aggregation, not dropped.",-121.26432162137574,2026-05-16T00:21:31.151036
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18736,2263969,"Negative volume (-6.78 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.782457068370746,2026-05-16T00:21:31.151051
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11160,2264026,"Negative volume (-25.62 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.6236006768827,2026-05-16T00:21:31.151065
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01259,2264314,"Negative volume (-4.73 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.730553788943925,2026-05-16T00:21:31.151080
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14992,2265179,"Negative volume (-68.31 L) — likely return/reversal. Tagged for aggregation, not dropped.",-68.31026242477924,2026-05-16T00:21:31.151094
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03396,2265231,"Negative volume (-36.22 L) — likely return/reversal. Tagged for aggregation, not dropped.",-36.22259474700061,2026-05-16T00:21:31.151108
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06336,2266403,"Negative volume (-23.84 L) — likely return/reversal. Tagged for aggregation, not dropped.",-23.842443327297744,2026-05-16T00:21:31.151122
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03884,2267005,"Negative volume (-6.47 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.4675898250413715,2026-05-16T00:21:31.151137
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18284,2269073,"Negative volume (-6.04 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.036420846185734,2026-05-16T00:21:31.151152
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15158,2269627,"Negative volume (-22.36 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.35643399554585,2026-05-16T00:21:31.151166
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00320,2269868,"Negative volume (-155.20 L) — likely return/reversal. Tagged for aggregation, not dropped.",-155.20354501016507,2026-05-16T00:21:31.151181
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14645,2270057,"Negative volume (-61.94 L) — likely return/reversal. Tagged for aggregation, not dropped.",-61.935848588802834,2026-05-16T00:21:31.151196
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08046,2270416,"Negative volume (-4.22 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.218782748474869,2026-05-16T00:21:31.151211
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19516,2270477,"Negative volume (-6.50 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.50008067053756,2026-05-16T00:21:31.151226
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04796,2270937,"Negative volume (-36.19 L) — likely return/reversal. Tagged for aggregation, not dropped.",-36.19457109829158,2026-05-16T00:21:31.151242
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19784,2271868,"Negative volume (-16.51 L) — likely return/reversal. Tagged for aggregation, not dropped.",-16.513370677380845,2026-05-16T00:21:31.151257
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06543,2271904,"Negative volume (-59.71 L) — likely return/reversal. Tagged for aggregation, not dropped.",-59.7148304576251,2026-05-16T00:21:31.151273
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04758,2271910,"Negative volume (-31.41 L) — likely return/reversal. Tagged for aggregation, not dropped.",-31.40955997045317,2026-05-16T00:21:31.151287
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11843,2272080,"Negative volume (-58.12 L) — likely return/reversal. Tagged for aggregation, not dropped.",-58.121673918089954,2026-05-16T00:21:31.151301
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05981,2272096,"Negative volume (-107.36 L) — likely return/reversal. Tagged for aggregation, not dropped.",-107.3558915396629,2026-05-16T00:21:31.151316
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02315,2272593,"Negative volume (-3.03 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.025465926671205,2026-05-16T00:21:31.151330
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01272,2273383,"Negative volume (-4.84 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.83518735359615,2026-05-16T00:21:31.151345
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00328,2273408,"Negative volume (-51.77 L) — likely return/reversal. Tagged for aggregation, not dropped.",-51.771134527674526,2026-05-16T00:21:31.151359
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03072,2273786,"Negative volume (-6.86 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.86224421211195,2026-05-16T00:21:31.151373
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18768,2274052,"Negative volume (-312.48 L) — likely return/reversal. Tagged for aggregation, not dropped.",-312.48489605562196,2026-05-16T00:21:31.151388
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01338,2275319,"Negative volume (-27.41 L) — likely return/reversal. Tagged for aggregation, not dropped.",-27.40536765013074,2026-05-16T00:21:31.151402
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03619,2275425,"Negative volume (-26.31 L) — likely return/reversal. Tagged for aggregation, not dropped.",-26.314843332219155,2026-05-16T00:21:31.151417
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04021,2276444,"Negative volume (-54.60 L) — likely return/reversal. Tagged for aggregation, not dropped.",-54.59775083349528,2026-05-16T00:21:31.151436
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02138,2276584,"Negative volume (-27.89 L) — likely return/reversal. Tagged for aggregation, not dropped.",-27.890370359663955,2026-05-16T00:21:31.151451
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17131,2277378,"Negative volume (-183.34 L) — likely return/reversal. Tagged for aggregation, not dropped.",-183.3443655132224,2026-05-16T00:21:31.151465
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02032,2278603,"Negative volume (-7.24 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.243726018398526,2026-05-16T00:21:31.151479
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10872,2278727,"Negative volume (-22.65 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.650221221180377,2026-05-16T00:21:31.151494
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04097,2280597,"Negative volume (-13.42 L) — likely return/reversal. Tagged for aggregation, not dropped.",-13.42483482499036,2026-05-16T00:21:31.151509
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15005,2280608,"Negative volume (-171.50 L) — likely return/reversal. Tagged for aggregation, not dropped.",-171.50330537019465,2026-05-16T00:21:31.151524
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17101,2280908,"Negative volume (-41.89 L) — likely return/reversal. Tagged for aggregation, not dropped.",-41.88687923095799,2026-05-16T00:21:31.151540
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03439,2281013,"Negative volume (-3.03 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.031614776784296,2026-05-16T00:21:31.151555
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09552,2281257,"Negative volume (-25.45 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.453805545874253,2026-05-16T00:21:31.151571
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08512,2283332,"Negative volume (-62.67 L) — likely return/reversal. Tagged for aggregation, not dropped.",-62.6690791800963,2026-05-16T00:21:31.151587
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04898,2283726,"Negative volume (-32.82 L) — likely return/reversal. Tagged for aggregation, not dropped.",-32.82283676941716,2026-05-16T00:21:31.151602
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16143,2284728,"Negative volume (-86.64 L) — likely return/reversal. Tagged for aggregation, not dropped.",-86.63867603361592,2026-05-16T00:21:31.151617
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07376,2285134,"Negative volume (-5.99 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.985998104862012,2026-05-16T00:21:31.151633
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17572,2285480,"Negative volume (-4.98 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.979742882482921,2026-05-16T00:21:31.151649
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06517,2287094,"Negative volume (-59.52 L) — likely return/reversal. Tagged for aggregation, not dropped.",-59.515904930554726,2026-05-16T00:21:31.151705
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17789,2287418,"Negative volume (-25.90 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.90329474541057,2026-05-16T00:21:31.151728
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19357,2287447,"Negative volume (-41.25 L) — likely return/reversal. Tagged for aggregation, not dropped.",-41.24610913269419,2026-05-16T00:21:31.151745
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19947,2287726,"Negative volume (-32.50 L) — likely return/reversal. Tagged for aggregation, not dropped.",-32.49588357517257,2026-05-16T00:21:31.151762
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07339,2288075,"Negative volume (-3.58 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.577433966504632,2026-05-16T00:21:31.151779
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10910,2288127,"Negative volume (-331.29 L) — likely return/reversal. Tagged for aggregation, not dropped.",-331.28591667484585,2026-05-16T00:21:31.151795
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04139,2288850,"Negative volume (-21.95 L) — likely return/reversal. Tagged for aggregation, not dropped.",-21.946540523594695,2026-05-16T00:21:31.151811
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06589,2289900,"Negative volume (-43.24 L) — likely return/reversal. Tagged for aggregation, not dropped.",-43.241816751549,2026-05-16T00:21:31.151955
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15061,2291488,"Negative volume (-57.62 L) — likely return/reversal. Tagged for aggregation, not dropped.",-57.62479422227683,2026-05-16T00:21:31.152067
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17899,2291539,"Negative volume (-10.23 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.23340316117363,2026-05-16T00:21:31.152098
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17607,2292250,"Negative volume (-33.30 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.298872656038746,2026-05-16T00:21:31.152122
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11991,2292360,"Negative volume (-14.05 L) — likely return/reversal. Tagged for aggregation, not dropped.",-14.047191155897034,2026-05-16T00:21:31.152141
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09301,2293110,"Negative volume (-6.67 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.6667343197177065,2026-05-16T00:21:31.152158
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19420,2293555,"Negative volume (-22.52 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.51562286032495,2026-05-16T00:21:31.152179
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19248,2294055,"Negative volume (-17.39 L) — likely return/reversal. Tagged for aggregation, not dropped.",-17.385617794696994,2026-05-16T00:21:31.152198
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05483,2294640,"Negative volume (-19.90 L) — likely return/reversal. Tagged for aggregation, not dropped.",-19.89899669507619,2026-05-16T00:21:31.152214
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01107,2294797,"Negative volume (-31.52 L) — likely return/reversal. Tagged for aggregation, not dropped.",-31.520839619572627,2026-05-16T00:21:31.152231
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02563,2295126,"Negative volume (-6.60 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.597761635867094,2026-05-16T00:21:31.152247
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15070,2295702,"Negative volume (-171.68 L) — likely return/reversal. Tagged for aggregation, not dropped.",-171.67865793261288,2026-05-16T00:21:31.152263
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00193,2297381,"Negative volume (-30.44 L) — likely return/reversal. Tagged for aggregation, not dropped.",-30.435200944966592,2026-05-16T00:21:31.152279
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03266,2298502,"Negative volume (-16.33 L) — likely return/reversal. Tagged for aggregation, not dropped.",-16.331613778766688,2026-05-16T00:21:31.152296
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12420,2298664,"Negative volume (-11.18 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.184568388394617,2026-05-16T00:21:31.152312
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09763,2299927,"Negative volume (-275.53 L) — likely return/reversal. Tagged for aggregation, not dropped.",-275.5324839662111,2026-05-16T00:21:31.152328
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00393,2300153,"Negative volume (-38.68 L) — likely return/reversal. Tagged for aggregation, not dropped.",-38.677092364603766,2026-05-16T00:21:31.152344
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08165,2300889,"Negative volume (-21.19 L) — likely return/reversal. Tagged for aggregation, not dropped.",-21.18664285322996,2026-05-16T00:21:31.152360
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05224,2301792,"Negative volume (-12.69 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.691971265014876,2026-05-16T00:21:31.152390
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16642,2302113,"Negative volume (-5.81 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.8138574788140165,2026-05-16T00:21:31.152414
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09568,2302823,"Negative volume (-52.07 L) — likely return/reversal. Tagged for aggregation, not dropped.",-52.06718429472451,2026-05-16T00:21:31.152431
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10996,2303790,"Negative volume (-39.34 L) — likely return/reversal. Tagged for aggregation, not dropped.",-39.33582889471923,2026-05-16T00:21:31.152447
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01510,2304216,"Negative volume (-32.03 L) — likely return/reversal. Tagged for aggregation, not dropped.",-32.03249705728424,2026-05-16T00:21:31.152463
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06910,2304466,"Negative volume (-10.71 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.711764060576526,2026-05-16T00:21:31.152479
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12206,2305641,"Negative volume (-662.26 L) — likely return/reversal. Tagged for aggregation, not dropped.",-662.2571062599773,2026-05-16T00:21:31.152494
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04165,2305717,"Negative volume (-56.32 L) — likely return/reversal. Tagged for aggregation, not dropped.",-56.31693800941793,2026-05-16T00:21:31.152510
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10088,2307428,"Negative volume (-28.43 L) — likely return/reversal. Tagged for aggregation, not dropped.",-28.42517633315549,2026-05-16T00:21:31.152525
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05106,2308032,"Negative volume (-3.31 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.30730167669541,2026-05-16T00:21:31.152540
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13972,2308061,"Negative volume (-43.17 L) — likely return/reversal. Tagged for aggregation, not dropped.",-43.17251582617808,2026-05-16T00:21:31.152556
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08327,2309404,"Negative volume (-21.02 L) — likely return/reversal. Tagged for aggregation, not dropped.",-21.024043293563324,2026-05-16T00:21:31.152571
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02948,2309966,"Negative volume (-6.51 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.51082245565457,2026-05-16T00:21:31.152586
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02025,2310395,"Negative volume (-599.24 L) — likely return/reversal. Tagged for aggregation, not dropped.",-599.2400442078439,2026-05-16T00:21:31.152601
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15379,2310851,"Negative volume (-12.72 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.71988301645569,2026-05-16T00:21:31.152617
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11098,2310904,"Negative volume (-342.73 L) — likely return/reversal. Tagged for aggregation, not dropped.",-342.7311403734967,2026-05-16T00:21:31.152632
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02146,2310927,"Negative volume (-364.99 L) — likely return/reversal. Tagged for aggregation, not dropped.",-364.98895015939326,2026-05-16T00:21:31.152647
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09472,2311075,"Negative volume (-74.45 L) — likely return/reversal. Tagged for aggregation, not dropped.",-74.4465001904655,2026-05-16T00:21:31.152662
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12742,2311774,"Negative volume (-660.84 L) — likely return/reversal. Tagged for aggregation, not dropped.",-660.8386425556671,2026-05-16T00:21:31.152677
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00004,2312460,"Negative volume (-13.75 L) — likely return/reversal. Tagged for aggregation, not dropped.",-13.747080963692056,2026-05-16T00:21:31.152693
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00919,2312494,"Negative volume (-37.94 L) — likely return/reversal. Tagged for aggregation, not dropped.",-37.9358813210584,2026-05-16T00:21:31.152709
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10139,2313204,"Negative volume (-178.49 L) — likely return/reversal. Tagged for aggregation, not dropped.",-178.49319275446402,2026-05-16T00:21:31.152724
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10730,2313673,"Negative volume (-40.90 L) — likely return/reversal. Tagged for aggregation, not dropped.",-40.900650616377845,2026-05-16T00:21:31.152740
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13843,2314285,"Negative volume (-11.45 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.44968545351346,2026-05-16T00:21:31.152756
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00937,2317087,"Negative volume (-30.34 L) — likely return/reversal. Tagged for aggregation, not dropped.",-30.33714932331136,2026-05-16T00:21:31.152771
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13007,2317119,"Negative volume (-2.27 L) — likely return/reversal. Tagged for aggregation, not dropped.",-2.266388321148775,2026-05-16T00:21:31.152787
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09051,2317435,"Negative volume (-27.07 L) — likely return/reversal. Tagged for aggregation, not dropped.",-27.066464727099692,2026-05-16T00:21:31.152803
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10038,2317762,"Negative volume (-6.29 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.289454613338223,2026-05-16T00:21:31.152819
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05487,2317888,"Negative volume (-121.98 L) — likely return/reversal. Tagged for aggregation, not dropped.",-121.98225395516393,2026-05-16T00:21:31.152835
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07659,2319613,"Negative volume (-11.99 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.98675512165908,2026-05-16T00:21:31.152850
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13057,2319633,"Negative volume (-17.67 L) — likely return/reversal. Tagged for aggregation, not dropped.",-17.667894633163428,2026-05-16T00:21:31.152866
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12565,2319807,"Negative volume (-63.36 L) — likely return/reversal. Tagged for aggregation, not dropped.",-63.35751404129436,2026-05-16T00:21:31.152881
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00528,2320010,"Negative volume (-17.86 L) — likely return/reversal. Tagged for aggregation, not dropped.",-17.86372616500139,2026-05-16T00:21:31.152897
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04014,2320214,"Negative volume (-18.57 L) — likely return/reversal. Tagged for aggregation, not dropped.",-18.573860903927773,2026-05-16T00:21:31.152912
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19591,2320977,"Negative volume (-5.83 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.832028679228193,2026-05-16T00:21:31.152927
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17990,2321145,"Negative volume (-4.81 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.806475064666488,2026-05-16T00:21:31.152942
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05141,2321350,"Negative volume (-26.04 L) — likely return/reversal. Tagged for aggregation, not dropped.",-26.03790634006955,2026-05-16T00:21:31.152957
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19964,2321723,"Negative volume (-6.43 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.432899509579145,2026-05-16T00:21:31.152972
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05091,2321827,"Negative volume (-14.24 L) — likely return/reversal. Tagged for aggregation, not dropped.",-14.24421014936292,2026-05-16T00:21:31.152987
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18607,2322213,"Negative volume (-16.21 L) — likely return/reversal. Tagged for aggregation, not dropped.",-16.21332404884017,2026-05-16T00:21:31.153002
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03497,2322511,"Negative volume (-6.87 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.871158559612209,2026-05-16T00:21:31.153017
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12015,2322607,"Negative volume (-29.48 L) — likely return/reversal. Tagged for aggregation, not dropped.",-29.47521106573323,2026-05-16T00:21:31.153032
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04012,2324390,"Negative volume (-5.60 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.596655117181436,2026-05-16T00:21:31.153048
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09299,2324959,"Negative volume (-62.87 L) — likely return/reversal. Tagged for aggregation, not dropped.",-62.86668049584921,2026-05-16T00:21:31.153064
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06053,2325504,"Negative volume (-25.59 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.594324412560077,2026-05-16T00:21:31.153079
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00094,2326069,"Negative volume (-57.95 L) — likely return/reversal. Tagged for aggregation, not dropped.",-57.94560978223269,2026-05-16T00:21:31.153095
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05120,2326072,"Negative volume (-60.36 L) — likely return/reversal. Tagged for aggregation, not dropped.",-60.36134781969765,2026-05-16T00:21:31.153110
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13609,2326671,"Negative volume (-18.57 L) — likely return/reversal. Tagged for aggregation, not dropped.",-18.56976060556858,2026-05-16T00:21:31.153126
