Outlet_ID,Trade_Spend_Allocation
OUT_03761,0.0
OUT_03762,0.0
OUT_03763,0.0
OUT_03764,0.0
OUT_03765,0.0
OUT_03766,0.0
OUT_03767,0.0
OUT_03768,0.0
OUT_03769,0.0
OUT_03770,0.0
OUT_03771,0.0
OUT_03772,5120.3
OUT_03773,5671.65
OUT_03774,0.0
OUT_03775,0.0
OUT_03776,0.0
OUT_03777,0.0
OUT_03778,0.0
OUT_03779,0.0
OUT_03780,0.0
OUT_03781,0.0
OUT_03782,0.0
OUT_03783,0.0
OUT_03784,0.0
OUT_03785,0.0
OUT_03786,1753.43
OUT_03787,0.0
OUT_03788,0.0
OUT_03789,0.0
OUT_03790,0.0
OUT_03791,3453.99
OUT_03792,0.0
OUT_03793,0.0
OUT_03794,0.0
OUT_03795,0.0
OUT_03796,5942.16
OUT_03797,0.0
OUT_03798,0.0
OUT_03799,0.0
OUT_03800,5914.68
OUT_03801,0.0
OUT_03802,0.0
OUT_03803,1114.56
OUT_03804,0.0
OUT_03805,0.0
OUT_03806,0.0
OUT_03807,0.0
OUT_03808,0.0
OUT_03809,0.0
OUT_03810,0.0
OUT_03811,0.0
OUT_03812,0.0
OUT_03813,0.0
OUT_03814,3002.21
OUT_03815,0.0
OUT_03816,0.0
OUT_03817,0.0
OUT_03818,0.0
OUT_03819,0.0
OUT_03820,0.0
OUT_03821,0.0
OUT_03822,0.0
OUT_03823,0.0
OUT_03824,0.0
OUT_03825,0.0
OUT_03826,0.0
OUT_03827,0.0
OUT_03828,1059.81
OUT_03829,1165.26
OUT_03830,0.0
OUT_03831,0.0
OUT_03832,0.0
OUT_03833,570.39
OUT_03834,0.0
OUT_03835,0.0
OUT_03836,0.0
OUT_03837,0.0
OUT_03838,0.0
OUT_03839,0.0
OUT_03840,0.0
OUT_03841,0.0
OUT_03842,0.0
OUT_03843,0.0
OUT_03844,6356.28
OUT_03845,0.0
OUT_03846,0.0
OUT_03847,6233.06
OUT_03848,0.0
OUT_03849,817.85
OUT_03850,0.0
OUT_03851,0.0
OUT_03852,0.0
OUT_03853,0.0
OUT_03854,0.0
OUT_03855,0.0
OUT_03856,0.0
OUT_03857,0.0
OUT_03858,0.0
OUT_03859,0.0
OUT_03860,0.0
OUT_03861,0.0
OUT_03862,0.0
OUT_03863,0.0
OUT_03864,6644.28
OUT_03865,0.0
OUT_03866,1081.9
OUT_03867,0.0
OUT_03868,0.0
OUT_03869,0.0
OUT_03870,0.0
OUT_03871,0.0
OUT_03872,0.0
OUT_03873,0.0
OUT_03874,0.0
OUT_03875,0.0
OUT_03876,3481.05
OUT_03877,0.0
OUT_03878,801.52
OUT_03879,0.0
OUT_03880,0.0
OUT_03881,0.0
OUT_03882,0.0
OUT_03883,0.0
OUT_03884,0.0
OUT_03885,1100.45
OUT_03886,0.0
OUT_03887,0.0
OUT_03888,0.0
OUT_03889,0.0
OUT_03890,5980.71
OUT_03891,0.0
OUT_03892,0.0
OUT_03893,2085.04
OUT_03894,0.0
OUT_03895,5382.09
OUT_03896,0.0
OUT_03897,8306.17
OUT_03898,8777.63
OUT_03899,0.0
OUT_03900,0.0
OUT_03901,0.0
OUT_03902,2369.38
OUT_03903,0.0
OUT_03904,0.0
OUT_03905,0.0
OUT_03906,0.0
OUT_03907,0.0
OUT_03908,0.0
OUT_03909,0.0
OUT_03910,0.0
OUT_03911,3267.01
OUT_03912,0.0
OUT_03913,0.0
OUT_03914,0.0
OUT_03915,0.0
OUT_03916,0.0
OUT_03917,0.0
OUT_03918,3422.03
OUT_03919,0.0
OUT_03920,152.1
OUT_03921,0.0
OUT_03922,1091.22
OUT_03923,0.0
OUT_03924,0.0
OUT_03925,0.0
OUT_03926,5655.01
OUT_03927,3261.33
OUT_03928,1462.01
OUT_03929,0.0
OUT_03930,0.0
OUT_03931,0.0
OUT_03932,0.0
OUT_03933,0.0
OUT_03934,8026.75
OUT_03935,0.0
OUT_03936,0.0
OUT_03937,0.0
OUT_03938,0.0
OUT_03939,0.0
OUT_03940,0.0
OUT_03941,0.0
OUT_03942,0.0
OUT_03943,0.0
OUT_03944,0.0
OUT_03945,0.0
OUT_03946,0.0
OUT_03947,3120.17
OUT_03948,0.0
OUT_03949,0.0
OUT_03950,0.0
OUT_03951,0.0
OUT_03952,0.0
OUT_03953,0.0
OUT_03954,0.0
OUT_03955,0.0
OUT_03956,0.0
OUT_03957,1859.15
OUT_03958,0.0
OUT_03959,1700.93
OUT_03960,215.56
OUT_03961,0.0
OUT_03962,0.0
OUT_03963,3561.82
OUT_03964,0.0
OUT_03965,5812.46
OUT_03966,0.0
OUT_03967,878.69
OUT_03968,0.0
OUT_03969,0.0
OUT_03970,0.0
OUT_03971,0.0
OUT_03972,1858.29
OUT_03973,0.0
OUT_03974,0.0
OUT_03975,0.0
OUT_03976,0.0
OUT_03977,0.0
OUT_03978,0.0
OUT_03979,0.0
OUT_03980,0.0
OUT_03981,0.0
OUT_03982,0.0
OUT_03983,23.8
OUT_03984,0.0
OUT_03985,0.0
OUT_03986,0.0
OUT_03987,0.0
OUT_03988,6077.11
OUT_03989,0.0
OUT_03990,0.0
OUT_03991,1982.08
OUT_03992,6945.84
OUT_03993,0.0
OUT_03994,5399.94
OUT_03995,0.0
OUT_03996,0.0
OUT_03997,0.0
OUT_03998,0.0
OUT_03999,0.0
OUT_04000,0.0
OUT_04001,0.0
OUT_04002,0.0
OUT_04003,0.0
OUT_04004,0.0
OUT_04005,0.0
OUT_04006,0.0
OUT_04007,0.0
OUT_04008,0.0
OUT_04009,87.26
OUT_04010,0.0
OUT_04011,0.0
OUT_04012,0.0
OUT_04013,3449.11
OUT_04014,0.0
OUT_04015,0.0
OUT_04016,0.0
OUT_04017,0.0
OUT_04018,0.0
OUT_04019,0.0
OUT_04020,0.0
OUT_04021,0.0
OUT_04022,0.0
OUT_04023,0.0
OUT_04024,0.0
OUT_04025,0.0
OUT_04026,346.04
OUT_04027,0.0
OUT_04028,0.0
OUT_04029,0.0
OUT_04030,0.0
OUT_04031,0.0
OUT_04032,0.0
OUT_04033,0.0
OUT_04034,0.0
OUT_04035,0.0
OUT_04036,0.0
OUT_04037,0.0
OUT_04038,0.0
OUT_04039,0.0
OUT_04040,0.0
OUT_04041,0.0
OUT_04042,0.0
OUT_04043,0.0
OUT_04044,0.0
OUT_04045,0.0
OUT_04046,0.0
OUT_04047,0.0
OUT_04048,767.16
OUT_04049,0.0
OUT_04050,5891.14
OUT_04051,0.0
OUT_04052,1625.44
OUT_04053,0.0
OUT_04054,0.0
OUT_04055,0.0
OUT_04056,975.44
OUT_04057,0.0
OUT_04058,0.0
OUT_04059,2505.97
OUT_04060,0.0
OUT_04061,982.08
OUT_04062,0.0
OUT_04063,5951.7
OUT_04064,4734.67
OUT_04065,0.0
OUT_04066,0.0
OUT_04067,0.0
OUT_04068,0.0
OUT_04069,0.0
OUT_04070,0.0
OUT_04071,4742.27
OUT_04072,0.0
OUT_04073,0.0
OUT_04074,0.0
OUT_04075,0.0
OUT_04076,0.0
OUT_04077,0.0
OUT_04078,0.0
OUT_04079,0.0
OUT_04080,0.0
OUT_04081,0.0
OUT_04082,0.0
OUT_04083,0.0
OUT_04084,0.0
OUT_04085,0.0
OUT_04086,0.0
OUT_04087,9160.92
OUT_04088,0.0
OUT_04089,0.0
OUT_04090,9193.74
OUT_04091,0.0
OUT_04092,0.0
OUT_04093,0.0
OUT_04094,0.0
OUT_04095,0.0
OUT_04096,0.0
OUT_04097,0.0
OUT_04098,0.0
OUT_04099,0.0
OUT_04100,0.0
OUT_04101,0.0
OUT_04102,6266.99
OUT_04103,0.0
OUT_04104,0.0
OUT_04105,0.0
OUT_04106,0.0
OUT_04107,0.0
OUT_04108,987.7
OUT_04109,0.0
OUT_04110,0.0
OUT_04111,1674.98
OUT_04112,0.0
OUT_04113,0.0
OUT_04114,0.0
OUT_04115,0.0
OUT_04116,0.0
OUT_04117,0.0
OUT_04118,0.0
OUT_04119,6067.13
OUT_04120,0.0
OUT_04121,0.0
OUT_04122,0.0
OUT_04123,0.0
OUT_04124,0.0
OUT_04125,0.0
OUT_04126,0.0
OUT_04127,0.0
OUT_04128,495.39
OUT_04129,0.0
OUT_04130,0.0
OUT_04131,480.13
OUT_04132,0.0
OUT_04133,0.0
OUT_04134,0.0
OUT_04135,0.0
OUT_04136,2607.03
OUT_04137,0.0
OUT_04138,0.0
OUT_04139,523.63
OUT_04140,0.0
OUT_04141,0.0
OUT_04142,6103.85
OUT_04143,722.55
OUT_04144,0.0
OUT_04145,0.0
OUT_04146,0.0
OUT_04147,0.0
OUT_04148,0.0
OUT_04149,0.0
OUT_04150,7327.41
OUT_04151,0.0
OUT_04152,0.0
OUT_04153,0.0
OUT_04154,198.56
OUT_04155,4740.57
OUT_04156,0.0
OUT_04157,0.0
OUT_04158,0.0
OUT_04159,0.0
OUT_04160,0.0
OUT_04161,2284.33
OUT_04162,0.0
OUT_04163,0.0
OUT_04164,0.0
OUT_04165,0.0
OUT_04166,0.0
OUT_04167,0.0
OUT_04168,0.0
OUT_04169,0.0
OUT_04170,0.0
OUT_04171,1168.21
OUT_04172,0.0
OUT_04173,0.0
OUT_04174,0.0
OUT_04175,0.0
OUT_04176,0.0
OUT_04177,0.0
OUT_04178,0.0
OUT_04179,0.0
OUT_04180,0.0
OUT_04181,0.0
OUT_04182,0.0
OUT_04183,0.0
OUT_04184,0.0
OUT_04185,0.0
OUT_04186,0.0
OUT_04187,0.0
OUT_04188,0.0
OUT_04189,3264.01
OUT_04190,247.29
OUT_04191,0.0
OUT_04192,0.0
OUT_04193,2063.71
OUT_04194,6148.76
OUT_04195,0.0
OUT_04196,5147.53
OUT_04197,0.0
OUT_04198,0.0
OUT_04199,1200.6
OUT_04200,5827.73
OUT_04201,0.0
OUT_04202,0.0
OUT_04203,0.0
OUT_04204,0.0
OUT_04205,0.0
OUT_04206,0.0
OUT_04207,0.0
OUT_04208,0.0
OUT_04209,0.0
OUT_04210,0.0
OUT_04211,0.0
OUT_04212,0.0
OUT_04213,0.0
OUT_04214,0.0
OUT_04215,0.0
OUT_04216,0.0
OUT_04217,953.94
OUT_04218,0.0
OUT_04219,0.0
OUT_04220,0.0
OUT_04221,483.85
OUT_04222,0.0
OUT_04223,0.0
OUT_04224,0.0
OUT_04225,0.0
OUT_04226,395.29
OUT_04227,0.0
OUT_04228,0.0
OUT_04229,0.0
OUT_04230,0.0
OUT_04231,0.0
OUT_04232,5324.35
OUT_04233,6415.56
OUT_04234,0.0
OUT_04235,0.0
OUT_04236,0.0
OUT_04237,0.0
OUT_04238,0.0
OUT_04239,1690.57
OUT_04240,0.0
OUT_04241,0.0
OUT_04242,0.0
OUT_04243,0.0
OUT_04244,0.0
OUT_04245,0.0
OUT_04246,0.0
OUT_04247,0.0
OUT_04248,0.0
OUT_04249,0.0
OUT_04250,5316.43
OUT_04251,335.5
OUT_04252,0.0
OUT_04253,0.0
OUT_04254,252.68
OUT_04255,0.0
OUT_04256,0.0
OUT_04257,0.0
OUT_04258,0.0
OUT_04259,3166.94
OUT_04260,1525.54
OUT_04261,0.0
OUT_04262,0.0
OUT_04263,0.0
OUT_04264,0.0
OUT_04265,0.0
OUT_04266,0.0
OUT_04267,0.0
OUT_04268,0.0
OUT_04269,0.0
OUT_04270,0.0
OUT_04271,0.0
OUT_04272,0.0
OUT_04273,0.0
OUT_04274,0.0
OUT_04275,0.0
OUT_04276,0.0
OUT_04277,0.0
OUT_04278,0.0
OUT_04279,0.0
OUT_04280,0.0
OUT_04281,0.0
OUT_04282,5952.4
OUT_04283,0.0
OUT_04284,0.0
OUT_04285,0.0
OUT_04286,0.0
OUT_04287,0.0
OUT_04288,0.0
OUT_04289,0.0
OUT_04290,0.0
OUT_04291,8640.48
OUT_04292,0.0
OUT_04293,0.0
OUT_04294,0.0
OUT_04295,0.0
OUT_04296,0.0
OUT_04297,0.0
OUT_04298,0.0
OUT_04299,0.0
OUT_04300,0.0
OUT_04301,0.0
OUT_04302,0.0
OUT_04303,0.0
OUT_04304,0.0
OUT_04305,0.0
OUT_04306,0.0
OUT_04307,0.0
OUT_04308,0.0
OUT_04309,0.0
OUT_04310,0.0
OUT_04311,0.0
OUT_04312,5859.74
OUT_04313,0.0
OUT_04314,0.0
OUT_04315,0.0
OUT_04316,0.0
OUT_04317,0.0
OUT_04318,3863.28
OUT_04319,0.0
OUT_04320,0.0
OUT_04321,0.0
OUT_04322,6162.09
OUT_04323,0.0
OUT_04324,0.0
OUT_04325,0.0
OUT_04326,9450.27
OUT_04327,0.0
OUT_04328,0.0
OUT_04329,0.0
OUT_04330,0.0
OUT_04331,0.0
OUT_04332,0.0
OUT_04333,0.0
OUT_04334,0.0
OUT_04335,0.0
OUT_04336,0.0
OUT_04337,0.0
OUT_04338,0.0
OUT_04339,0.0
OUT_04340,0.0
OUT_04341,0.0
OUT_04342,240.33
OUT_04343,0.0
OUT_04344,0.0
OUT_04345,0.0
OUT_04346,0.0
OUT_04347,116.2
OUT_04348,0.0
OUT_04349,902.44
OUT_04350,0.0
OUT_04351,218.57
OUT_04352,0.0
OUT_04353,0.0
OUT_04354,0.0
OUT_04355,0.0
OUT_04356,5146.62
OUT_04357,361.81
OUT_04358,0.0
OUT_04359,484.55
OUT_04360,0.0
OUT_04361,0.0
OUT_04362,0.0
OUT_04363,0.0
OUT_04364,0.0
OUT_04365,0.0
OUT_04366,0.0
OUT_04367,0.0
OUT_04368,1896.27
OUT_04369,0.0
OUT_04370,0.0
OUT_04371,0.0
OUT_04372,0.0
OUT_04373,0.0
OUT_04374,0.0
OUT_04375,0.0
OUT_04376,0.0
OUT_04377,0.0
OUT_04378,0.0
OUT_04379,0.0
OUT_04380,0.0
OUT_04381,0.0
OUT_04382,1049.78
OUT_04383,0.0
OUT_04384,0.0
OUT_04385,5671.96
OUT_04386,0.0
OUT_04387,0.0
OUT_04388,0.0
OUT_04389,0.0
OUT_04390,0.0
OUT_04391,0.0
OUT_04392,0.0
OUT_04393,490.41
OUT_04394,0.0
OUT_04395,0.0
OUT_04396,0.0
OUT_04397,0.0
OUT_04398,0.0
OUT_04399,1281.46
OUT_04400,0.0
OUT_04401,0.0
OUT_04402,0.0
OUT_04403,0.0
OUT_04404,667.65
OUT_04405,721.12
OUT_04406,0.0
OUT_04407,0.0
OUT_04408,0.0
OUT_04409,1228.95
OUT_04410,0.0
OUT_04411,0.0
OUT_04412,0.0
OUT_04413,2030.38
OUT_04414,0.0
OUT_04415,2794.88
OUT_04416,0.0
OUT_04417,0.0
OUT_04418,0.0
OUT_04419,0.0
OUT_04420,0.0
OUT_04421,0.0
OUT_04422,5956.36
OUT_04423,0.0
OUT_04424,0.0
OUT_04425,0.0
OUT_04426,0.0
OUT_04427,0.0
OUT_04428,0.0
OUT_04429,0.0
OUT_04430,0.0
OUT_04431,0.0
OUT_04432,0.0
OUT_04433,5933.79
OUT_04434,0.0
OUT_04435,0.0
OUT_04436,6082.2
OUT_04437,119.25
OUT_04438,0.0
OUT_04439,5571.18
OUT_04440,0.0
OUT_04441,0.0
OUT_04442,5726.98
OUT_04443,0.0
OUT_04444,0.0
OUT_04445,0.0
OUT_04446,0.0
OUT_04447,0.0
OUT_04448,0.0
OUT_04449,0.0
OUT_04450,0.0
OUT_04451,0.0
OUT_04452,0.0
OUT_04453,0.0
OUT_04454,0.0
OUT_04455,0.0
OUT_04456,0.0
OUT_04457,0.0
OUT_04458,0.0
OUT_04459,0.0
OUT_04460,0.0
OUT_04461,0.0
OUT_04462,0.0
OUT_04463,0.0
OUT_04464,0.0
OUT_04465,0.0
OUT_04466,0.0
OUT_04467,0.0
OUT_04468,0.0
OUT_04469,0.0
OUT_04470,0.0
OUT_04471,1152.0
OUT_04472,0.0
OUT_04473,0.0
OUT_04474,0.0
OUT_04475,0.0
OUT_04476,0.0
OUT_04477,0.0
OUT_04478,0.0
OUT_04479,0.0
OUT_04480,6013.48
OUT_04481,0.0
OUT_04482,0.0
OUT_04483,0.0
OUT_04484,0.0
OUT_04485,0.0
OUT_04486,0.0
OUT_04487,5974.83
OUT_04488,0.0
OUT_04489,681.59
OUT_04490,0.0
OUT_04491,0.0
OUT_04492,0.0
OUT_04493,0.0
OUT_04494,0.0
OUT_04495,0.0
OUT_04496,0.0
OUT_04497,0.0
OUT_04498,0.0
OUT_04499,0.0
OUT_04500,1415.6
OUT_04501,0.0
OUT_04502,0.0
OUT_04503,0.0
OUT_04504,0.0
OUT_04505,0.0
OUT_04506,0.0
OUT_04507,750.75
OUT_04508,0.0
OUT_04509,722.01
OUT_04510,0.0
OUT_04511,0.0
OUT_04512,0.0
OUT_04513,0.0
OUT_04514,860.83
OUT_04515,0.0
OUT_04516,0.0
OUT_04517,2027.65
OUT_04518,0.0
OUT_04519,0.0
OUT_04520,0.0
OUT_04521,0.0
OUT_04522,0.0
OUT_04523,4264.84
OUT_04524,0.0
OUT_04525,0.0
OUT_04526,0.0
OUT_04527,0.0
OUT_04528,6080.9
OUT_04529,0.0
OUT_04530,0.0
OUT_04531,0.0
OUT_04532,0.0
OUT_04533,0.0
OUT_04534,0.0
OUT_04535,0.0
OUT_04536,0.0
OUT_04537,0.0
OUT_04538,0.0
OUT_04539,0.0
OUT_04540,0.0
OUT_04541,0.0
OUT_04542,0.0
OUT_04543,0.0
OUT_04544,0.0
OUT_04545,0.0
OUT_04546,0.0
OUT_04547,0.0
OUT_04548,0.0
OUT_04549,0.0
OUT_04550,0.0
OUT_04551,0.0
OUT_04552,0.0
OUT_04553,0.0
OUT_04554,0.0
OUT_04555,0.0
OUT_04556,6029.92
OUT_04557,0.0
OUT_04558,0.0
OUT_04559,0.0
OUT_04560,4435.32
OUT_04561,0.0
OUT_04562,0.0
OUT_04563,0.0
OUT_04564,0.0
OUT_04565,8633.52
OUT_04566,0.0
OUT_04567,0.0
OUT_04568,5254.09
OUT_04569,0.0
OUT_04570,0.0
OUT_04571,2887.86
OUT_04572,0.0
OUT_04573,0.0
OUT_04574,0.0
OUT_04575,0.0
OUT_04576,5908.82
OUT_04577,0.0
OUT_04578,0.0
OUT_04579,0.0
OUT_04580,0.0
OUT_04581,3691.82
OUT_04582,0.0
OUT_04583,0.0
OUT_04584,0.0
OUT_04585,0.0
OUT_04586,0.0
OUT_04587,0.0
OUT_04588,0.0
OUT_04589,0.0
OUT_04590,0.0
OUT_04591,0.0
OUT_04592,0.0
OUT_04593,885.85
OUT_04594,3410.35
OUT_04595,0.0
OUT_04596,0.0
OUT_04597,0.0
OUT_04598,189.24
OUT_04599,0.0
OUT_04600,0.0
OUT_04601,0.0
OUT_04602,0.0
OUT_04603,0.0
OUT_04604,0.0
OUT_04605,0.0
OUT_04606,709.29
OUT_04607,0.0
OUT_04608,0.0
OUT_04609,0.0
OUT_04610,788.6
OUT_04611,6050.41
OUT_04612,483.46
OUT_04613,6042.07
OUT_04614,0.0
OUT_04615,5491.54
OUT_04616,0.0
OUT_04617,0.0
OUT_04618,0.0
OUT_04619,0.0
OUT_04620,5418.52
OUT_04621,0.0
OUT_04622,0.0
OUT_04623,0.0
OUT_04624,0.0
OUT_04625,0.0
OUT_04626,5656.57
OUT_04627,0.0
OUT_04628,0.0
OUT_04629,0.0
OUT_04630,0.0
OUT_04631,0.0
OUT_04632,0.0
OUT_04633,0.0
OUT_04634,0.0
OUT_04635,0.0
OUT_04636,0.0
OUT_04637,0.0
OUT_04638,0.0
OUT_04639,0.0
OUT_04640,2022.5
OUT_04641,0.0
OUT_04642,0.0
OUT_04643,0.0
OUT_04644,1252.1
OUT_04645,0.0
OUT_04646,0.0
OUT_04647,0.0
OUT_04648,0.0
OUT_04649,0.0
OUT_04650,0.0
OUT_04651,6152.95
OUT_04652,0.0
OUT_04653,0.0
OUT_04654,0.0
OUT_04655,0.0
OUT_04656,0.0
OUT_04657,0.0
OUT_04658,0.0
OUT_04659,0.0
OUT_04660,0.0
OUT_04661,0.0
OUT_04662,0.0
OUT_04663,0.0
OUT_04664,0.0
OUT_04665,0.0
OUT_04666,0.0
OUT_04667,0.0
OUT_04668,0.0
OUT_04669,0.0
OUT_04670,0.0
OUT_04671,0.0
OUT_04672,0.0
OUT_04673,0.0
OUT_04674,0.0
OUT_04675,0.0
OUT_04676,0.0
OUT_04677,0.0
OUT_04678,1601.67
OUT_04679,511.2
OUT_04680,0.0
OUT_04681,0.0
OUT_04682,0.0
OUT_04683,0.0
OUT_04684,0.0
OUT_04685,0.0
OUT_04686,0.0
OUT_04687,0.0
OUT_04688,0.0
OUT_04689,0.0
OUT_04690,0.0
OUT_04691,0.0
OUT_04692,0.0
OUT_04693,0.0
OUT_04694,5600.56
OUT_04695,0.0
OUT_04696,0.0
OUT_04697,0.0
OUT_04698,0.0
OUT_04699,0.0
OUT_04700,0.0
OUT_04701,0.0
OUT_04702,0.0
OUT_04703,1724.89
OUT_04704,6059.53
OUT_04705,0.0
OUT_04706,194.59
OUT_04707,0.0
OUT_04708,0.0
OUT_04709,0.0
OUT_04710,0.0
OUT_04711,0.0
OUT_04712,0.0
OUT_04713,870.16
OUT_04714,0.0
OUT_04715,0.0
OUT_04716,0.0
OUT_04717,0.0
OUT_04718,102.49
OUT_04719,0.0
OUT_04720,0.0
OUT_04721,0.0
OUT_04722,0.0
OUT_04723,0.0
OUT_04724,4734.27
OUT_04725,0.0
OUT_04726,0.0
OUT_04727,0.0
OUT_04728,0.0
OUT_04729,0.0
OUT_04730,0.0
OUT_04731,0.0
OUT_04732,0.0
OUT_04733,4646.62
OUT_04734,0.0
OUT_04735,0.0
OUT_04736,0.0
OUT_04737,2140.99
OUT_04738,0.0
OUT_04739,0.0
OUT_04740,0.0
OUT_04741,0.0
OUT_04742,4452.33
OUT_04743,0.0
OUT_04744,0.0
OUT_04745,0.0
OUT_04746,5783.25
OUT_04747,0.0
OUT_04748,0.0
OUT_04749,0.0
OUT_04750,0.0
OUT_04751,5993.19
OUT_04752,0.0
OUT_04753,0.0
OUT_04754,3830.66
OUT_04755,0.0
OUT_04756,0.0
OUT_04757,0.0
OUT_04758,0.0
OUT_04759,0.0
OUT_04760,0.0
OUT_04761,0.0
OUT_04762,0.0
OUT_04763,0.0
OUT_04764,0.0
OUT_04765,2966.69
OUT_04766,0.0
OUT_04767,0.0
OUT_04768,6060.31
OUT_04769,0.0
OUT_04770,0.0
OUT_04771,0.0
OUT_04772,1189.65
OUT_04773,0.0
OUT_04774,0.0
OUT_04775,0.0
OUT_04776,0.0
OUT_04777,0.0
OUT_04778,0.0
OUT_04779,0.0
OUT_04780,0.0
OUT_04781,3069.13
OUT_04782,0.0
OUT_04783,0.0
OUT_04784,0.0
OUT_04785,0.0
OUT_04786,0.0
OUT_04787,0.0
OUT_04788,0.0
OUT_04789,0.0
OUT_04790,0.0
OUT_04791,6477.88
OUT_04792,0.0
OUT_04793,0.0
OUT_04794,0.0
OUT_04795,867.68
OUT_04796,0.0
OUT_04797,0.0
OUT_04798,5270.44
OUT_04799,0.0
OUT_04800,0.0
OUT_04801,0.0
OUT_04802,0.0
OUT_04803,0.0
OUT_04804,1023.79
OUT_04805,0.0
OUT_04806,0.0
OUT_04807,3605.92
OUT_04808,2969.19
OUT_04809,0.0
OUT_04810,0.0
OUT_04811,5178.09
OUT_04812,2345.53
OUT_04813,0.0
OUT_04814,0.0
OUT_04815,0.0
OUT_04816,0.0
OUT_04817,0.0
OUT_04818,0.0
OUT_04819,3330.32
OUT_04820,0.0
OUT_04821,0.0
OUT_04822,0.0
OUT_04823,0.0
OUT_04824,0.0
OUT_04825,0.0
OUT_04826,0.0
OUT_04827,0.0
OUT_04828,0.0
OUT_04829,0.0
OUT_04830,0.0
OUT_04831,0.0
OUT_04832,0.0
OUT_04833,2948.56
OUT_04834,0.0
OUT_04835,2141.93
OUT_04836,0.0
OUT_04837,0.0
OUT_04838,0.0
OUT_04839,0.0
OUT_04840,0.0
OUT_04841,0.0
OUT_04842,0.0
OUT_04843,0.0
OUT_04844,6244.73
OUT_04845,0.0
OUT_04846,0.0
OUT_04847,0.0
OUT_04848,0.0
OUT_04849,0.0
OUT_04850,0.0
OUT_04851,5549.28
OUT_04852,0.0
OUT_04853,0.0
OUT_04854,6460.48
OUT_04855,0.0
OUT_04856,0.0
OUT_04857,0.0
OUT_04858,0.0
OUT_04859,0.0
OUT_04860,0.0
OUT_04861,0.0
OUT_04862,0.0
OUT_04863,0.0
OUT_04864,0.0
OUT_04865,0.0
OUT_04866,0.0
OUT_04867,0.0
OUT_04868,0.0
OUT_04869,6287.96
OUT_04870,0.0
OUT_04871,0.0
OUT_04872,0.0
OUT_04873,1017.15
OUT_04874,0.0
OUT_04875,0.0
OUT_04876,0.0
OUT_04877,0.0
OUT_04878,0.0
OUT_04879,1328.54
OUT_04880,0.0
OUT_04881,0.0
OUT_04882,0.0
OUT_04883,0.0
OUT_04884,0.0
OUT_04885,272.95
OUT_04886,0.0
OUT_04887,0.0
OUT_04888,0.0
OUT_04889,0.0
OUT_04890,0.0
OUT_04891,0.0
OUT_04892,0.0
OUT_04893,0.0
OUT_04894,0.0
OUT_04895,0.0
OUT_04896,0.0
OUT_04897,0.0
OUT_04898,407.14
OUT_04899,0.0
OUT_04900,0.0
OUT_04901,0.0
OUT_04902,0.0
OUT_04903,0.0
OUT_04904,0.0
OUT_04905,0.0
OUT_04906,0.0
OUT_04907,0.0
OUT_04908,0.0
OUT_04909,0.0
OUT_04910,0.0
OUT_04911,0.0
OUT_04912,0.0
OUT_04913,5110.2
OUT_04914,0.0
OUT_04915,0.0
OUT_04916,0.0
OUT_04917,0.0
OUT_04918,0.0
OUT_04919,0.0
OUT_04920,3216.81
OUT_04921,0.0
OUT_04922,0.0
OUT_04923,0.0
OUT_04924,6273.12
OUT_04925,1227.61
OUT_04926,0.0
OUT_04927,0.0
OUT_04928,0.0
OUT_04929,0.0
OUT_04930,0.0
OUT_04931,0.0
OUT_04932,0.0
OUT_04933,0.0
OUT_04934,0.0
OUT_04935,0.0
OUT_04936,0.0
OUT_04937,0.0
OUT_04938,0.0
OUT_04939,0.0
OUT_04940,0.0
OUT_04941,0.0
OUT_04942,0.0
OUT_04943,0.0
OUT_04944,2007.04
OUT_04945,0.0
OUT_04946,0.0
OUT_04947,0.0
OUT_04948,0.0
OUT_04949,0.0
OUT_04950,0.0
OUT_04951,0.0
OUT_04952,0.0
OUT_04953,5540.9
OUT_04954,0.0
OUT_04955,0.0
OUT_04956,0.0
OUT_04957,0.0
OUT_04958,0.0
OUT_04959,0.0
OUT_04960,0.0
OUT_04961,0.0
OUT_04962,0.0
OUT_04963,2756.2
OUT_04964,0.0
OUT_04965,0.0
OUT_04966,0.0
OUT_04967,0.0
OUT_04968,0.0
OUT_04969,0.0
OUT_04970,0.0
OUT_04971,1852.18
OUT_04972,0.0
OUT_04973,6401.95
OUT_04974,0.0
OUT_04975,0.0
OUT_04976,0.0
OUT_04977,0.0
OUT_04978,0.0
OUT_04979,0.0
OUT_04980,0.0
OUT_04981,0.0
OUT_04982,0.0
OUT_04983,5919.4
OUT_04984,0.0
OUT_04985,5426.78
OUT_04986,0.0
OUT_04987,0.0
OUT_04988,0.0
OUT_04989,0.0
OUT_04990,0.0
OUT_04991,0.0
OUT_04992,4889.5
OUT_04993,0.0
OUT_04994,0.0
OUT_04995,0.0
OUT_04996,0.0
OUT_04997,0.0
OUT_04998,0.0
OUT_04999,0.0
OUT_05000,0.0
OUT_05001,0.0
OUT_05002,0.0
OUT_05003,0.0
OUT_05004,0.0
OUT_05005,0.0
OUT_05006,0.0
OUT_05007,0.0
OUT_05008,0.0
OUT_05009,0.0
OUT_05010,0.0
OUT_05011,0.0
OUT_05012,0.0
OUT_05013,0.0
OUT_05014,0.0
OUT_05015,0.0
OUT_05016,0.0
